shap_somme_assuree,shap_nb_salaries,shap_historique_sinistres,shap_branche_prevoyance,shap_branche_rc,shap_branche_sante,shap_zone_geo_Cotier,shap_zone_geo_Paris,shap_zone_geo_Province,shap_secteur_btp,shap_secteur_industrie,shap_secteur_sante,shap_secteur_services
-0.12956132,-0.07095435,-0.035508234,-0.17064208,0.0012329728,-0.024792906,-0.10046426,0.0012685928,-0.042553023,-0.033691105,0.002615543,-0.03054535,0.0004676882
-0.11915287,-0.05971997,-0.03383536,-0.16173954,0.0012329728,-0.023949858,-0.1015388,0.0014376752,-0.02263346,0.102325365,0.002615543,0.004099781,0.0005565022
-0.106058404,0.004650485,0.16430365,-0.1547701,0.0023516705,-0.06624963,0.27999783,0.00046554778,0.030143209,-0.02391917,-0.014892407,0.0066436,0.0030082194
-0.12290199,-0.045733396,-0.03146934,0.1570911,0.0021200678,0.009914382,-0.092804156,-0.0029836015,0.02481062,-0.014436149,-0.013688177,0.008450566,0.0006233524
-0.10238824,-0.017789965,-0.04020493,0.09807615,0.0014998456,0.020071588,0.35252663,0.0030629763,0.024877341,-0.005788431,0.0017485847,0.010910849,-0.0033004973
-0.118154824,-0.018600414,-0.031234922,0.14464015,0.0020512477,0.007972845,-0.098029576,0.0016741519,-0.045639746,-0.015853992,0.0020850725,0.008081145,-0.0012022353
-0.119559266,-0.096435666,0.09733684,0.15302111,0.0039132824,0.0060820035,-0.08689337,-0.00032523315,-0.05196257,-0.014775188,-0.0031263616,0.006683137,-0.0048784846
-0.11890181,-0.049422063,-0.035716932,0.15290464,0.0021203356,0.007972845,-0.09855315,-0.0031919305,0.024958238,-0.013588298,0.0019354103,0.008652012,-0.0011069422
-0.19977258,-0.12549253,0.058242995,-0.20395021,-0.018384973,0.006383787,-0.11294525,-0.0016855393,0.02559998,-0.02720821,0.0012911893,-0.02336073,0.0011489043
-0.03253162,-0.32494143,-0.037052717,0.14785402,0.00069106,0.008546688,-0.109091304,-0.009042167,0.022530338,-0.014116706,-0.016386727,0.0044155563,-0.0010723955
-0.15072112,0.1793994,-0.016416214,-0.15147297,0.00074880663,-0.0684025,0.3238187,0.002703324,0.025725031,-0.026336892,0.00268215,0.007220711,-0.0153923
-0.0730939,-0.05418838,-0.03301575,0.1226316,0.0015287572,0.021008994,0.2987033,0.0028256527,0.025724195,-0.012366894,-0.012656138,0.011884592,0.002068237
0.44294643,0.016417079,0.19543883,-0.17053051,-0.016896376,0.0046902243,-0.07824715,-0.00010421399,-0.036860272,-0.022719115,0.0071070786,-0.0017658682,-0.0020019617
-0.11985161,-0.05822888,-0.034150977,-0.16168424,0.0012329728,-0.023949858,-0.101368956,0.0023171117,-0.021679375,0.102121204,0.002615543,0.00408969,0.0005006378
-0.13662472,-0.13757555,-0.04589189,-0.18993352,0.0012329728,-0.024624601,-0.11466941,0.0013699683,-0.04363631,-0.034294806,0.0025578241,0.0026963183,-0.001332456
-0.118898556,-0.033103958,-0.03931188,-0.14935935,0.0008123204,-0.071420446,0.3334824,0.0025214693,0.024119237,-0.027752003,-0.016388746,0.0068625244,0.0021339194
-0.13474318,-0.08052689,-0.032289166,-0.21019098,0.0017804727,-0.024633478,-0.11576888,-0.0027976024,0.023254072,-0.027244022,0.0025227924,0.0025972845,-0.0020570622
-0.12434253,-0.008612949,0.120026805,0.1600932,0.004372757,0.0061306283,-0.09058804,-0.0008595273,0.029745819,-0.01237127,-0.0032219575,0.008556268,-0.0048784846
-0.14445971,-0.047569983,-0.023169518,-0.1262818,-0.0064038937,0.0207928,0.25650692,0.002703324,0.021721112,-0.024426533,0.0018094436,-0.04893402,0.0062267543
-0.14458628,-0.0352616,-0.030915098,0.13286199,0.0020798917,0.0074607967,-0.09725917,0.0022596542,-0.02824451,0.066880174,0.0020850725,0.009030461,0.0006233524
0.98451823,0.22873455,0.0066992883,-0.119710356,-0.007821586,0.004668528,-0.0845055,0.0031974916,-0.025236163,-0.016602533,0.03146897,0.0009637422,-0.004296749
-0.082083724,-0.046762783,0.1648198,-0.1437101,0.0022816916,-0.06451436,0.25207767,0.0005047536,0.027577387,-0.014953267,-0.014864052,0.0061647496,0.0027481725
-0.10864413,-0.02879347,-0.051803894,0.15467332,0.0021212269,0.007900231,-0.10098309,0.0016430775,-0.048789352,-0.021838175,0.0020245085,0.009062944,-0.0018315489
-0.10910235,-0.04082074,-0.03824435,-0.19124927,0.0012731489,-0.025084376,-0.11047737,-0.0023228368,0.023301093,-0.026353989,-0.014926496,0.004037986,0.0005006378
-0.13846186,-0.053154845,-0.031162532,0.13286199,0.0020798917,0.0074607967,-0.094008625,0.0022596542,-0.02824451,0.066880174,0.0020822277,0.009092256,0.0006233524
-0.06976059,-0.059332825,-0.04962624,-0.17903216,-0.008428254,0.0072393087,-0.12930158,0.0011799813,-0.03936422,-0.026583934,-0.014273682,0.0040020696,0.0005006378
-0.09087432,-0.014538328,0.07574831,-0.12909707,0.002994763,-0.06001212,0.35043046,0.0015004035,0.026532678,-0.013565508,0.0022310356,0.0047689406,-0.005268799
0.74823755,-0.038630974,0.117122434,0.12075158,0.004252628,0.0051383995,-0.04848634,0.0010261862,-0.024614228,0.03194265,0.03353433,-0.0020420419,0.002230712
-0.12127312,-0.02618252,-0.022811102,0.13901845,0.0021200678,0.0078046396,-0.10280898,-0.004469198,0.015146839,0.04351488,0.0019894768,0.009001631,0.00034344965
0.3986469,0.0047664065,-0.025910763,-0.1663095,0.0020386472,-0.022249859,-0.08641109,-0.008294964,0.008850704,0.056316182,0.007756481,-0.0017115367,0.00050534436
-0.12654427,-0.08105123,-0.02894352,-0.11244479,0.0007423414,-0.061858352,0.27270937,0.0036978046,0.010704216,0.03719422,0.0027822307,0.0060607833,0.00054721837
-0.09823419,-0.036233738,-0.055433936,-0.19346114,0.0012731489,-0.025234926,-0.11312798,-0.0023731121,0.023406683,-0.025849253,-0.014605229,0.0040908507,0.0005006378
-0.08099268,0.31968558,-0.005275426,0.11094522,0.0020579807,0.0065963683,-0.09753036,0.0014613272,-0.055411186,-0.019820523,0.0019309246,0.009252662,-0.0043283673
0.4420847,-0.0134878205,-0.019112857,0.15264918,0.0026668715,0.007394065,-0.07308524,0.002972757,-0.026274156,-0.013872585,0.0093265595,-0.0038396404,-0.0010165701
-0.16574432,0.25641096,-0.011390387,0.12129913,0.002057713,0.008354444,-0.097858325,0.0015153653,-0.05731609,-0.020918934,0.0019309246,0.009672523,-0.014299577
0.9863716,0.019280255,-0.0014728392,0.11251733,0.0019877001,0.006072879,-0.04177609,-0.0058533903,0.011894303,-0.008534656,0.03622661,-0.0016541195,-0.0038156128
-0.1061819,-0.087738015,0.13975903,-0.11668459,0.0023106036,-0.059169073,0.27716684,0.0007705786,0.018838858,0.067823,0.002006063,0.0036279203,0.0027481725
-0.13838945,0.077284075,-0.018341511,0.15170056,0.0020798917,0.009131381,-0.06275244,0.00169744,-0.049300943,-0.021666525,0.0019309246,0.009043044,-0.011990321
-0.12422688,-0.042561464,0.23442313,-0.15844795,0.0019028615,-0.01873745,-0.08160452,-5.566748e-05,0.027959853,-0.02463228,0.001689713,-0.030272456,0.0008888573
-0.13168225,-0.028838193,-0.054876283,-0.20177779,0.001272881,-0.030936021,-0.11202513,-0.0024688302,0.02345887,-0.030904008,-0.014605229,0.0045107133,0.000760685
-0.16979083,-0.12922478,-0.039636564,-0.18411566,0.001272881,-0.030239718,-0.10881315,-0.0029228784,0.023120917,-0.031504847,0.0024622288,-0.023837363,0.0005036967
-0.13264157,-0.04412604,-0.034122255,-0.19182394,0.0012329728,-0.024792906,-0.107256316,0.0012685928,-0.044016913,-0.033661347,0.0026183878,0.0040075113,-0.0014277492
-0.10285732,0.10081626,-0.036022905,-0.18813202,0.0012731489,-0.0216544,-0.089277394,-0.0027018844,0.020889526,-0.025678987,0.002468726,0.0040793982,-0.001332456
-0.10856832,-0.046373647,-0.036487844,0.15679671,0.0021212269,0.0081249215,-0.096345074,0.0014449591,-0.047325462,-0.021712312,-0.014133259,0.009092256,0.0006233524
-0.12844236,0.14162041,0.09654112,0.16455598,0.0037487373,0.007916777,-0.091552205,-0.00055442593,-0.05998065,-0.02001132,-0.0019961733,0.009173358,0.005954976
-0.13058688,-0.119079195,-0.029441278,-0.1659501,0.0012040611,-0.02379043,-0.10873148,0.0023171117,-0.02133929,0.083652146,0.0026183878,0.0025531452,0.0005006378
-0.06590851,0.2721742,-0.046035256,-0.15024252,-0.008356582,0.005449606,-0.119604535,0.0014458067,-0.027919907,0.09696314,0.0022618803,0.0047532967,0.0017637335
-0.12195584,-0.056191478,-0.02703502,0.12876579,0.0012791508,0.0076630726,-0.10286728,0.0026294268,-0.02738366,0.047744136,0.001964126,0.0062315515,0.0012802165
-0.10662351,-0.07334298,-0.026588745,-0.12646738,0.0007712531,-0.064610735,0.30843812,0.002703324,0.02333925,-0.022096016,0.0028334528,-0.046513274,0.00157366
-0.11256403,-0.093799144,0.10871958,0.16400537,0.004372757,0.0060820035,-0.090765454,-0.0009552454,0.028803295,-0.012575454,-0.0032219575,0.0071922094,-0.0048784846
-0.09529644,-0.010180702,-0.027410666,-0.13663472,-0.0065447614,0.019685429,0.3607456,0.0027425296,0.022405697,-0.01464775,0.0019635917,0.0060833013,-0.0046042143
-0.1947816,-0.072459824,-0.034272477,-0.16649161,-0.00863491,0.007111221,-0.13272884,-0.0028670481,0.020806354,-0.018042143,0.0023781522,-0.029559445,0.0005235526
-0.09756701,-0.060539003,-0.05518756,-0.16675465,0.0012731489,-0.02394098,-0.10396501,-0.0039544264,0.011525924,0.07952597,0.002459384,0.0041526463,0.0005006378
-0.11641772,0.051106807,-0.027607683,-0.18235077,-0.008479433,0.0060361773,-0.09076777,0.0013618368,-0.039511025,-0.032091115,0.0024225255,0.004069307,0.00050083385
-0.13478497,0.07958097,-0.049563862,-0.17436095,0.001272881,-0.027346618,-0.073722355,-0.0028478778,0.021041853,-0.031288747,0.002308081,-0.033173352,0.0046117883
-0.12848422,-0.44292867,0.09965377,0.12435555,0.00060005824,0.0049286652,-0.102560416,-0.01639696,0.015868519,0.034704234,-0.0028942232,-0.0020388318,0.0006824175
-0.12620647,-0.11665903,-0.05007082,-0.18201098,0.0012731489,-0.024624601,-0.11330666,-0.0029173233,0.022670064,-0.021783844,0.0024622288,-0.021574648,0.0004676882
-0.1541003,-0.13571797,-0.021734366,-0.17348805,0.001272881,-0.022912646,-0.10530404,-0.003979152,0.012073548,0.09327999,0.0025227924,0.0030649595,0.00053664646
-0.10130294,0.05550631,-0.048535015,-0.18074976,0.0012329728,-0.021645522,-0.0794584,0.0012767243,-0.03967116,-0.032651965,0.0025037576,0.0041322634,0.000596127
-0.123355515,-0.070844516,-0.030363584,-0.15173332,0.0008123204,-0.06443668,0.23075938,0.002703324,0.021807807,-0.023781097,0.0027822307,0.0066857417,-0.0034002385
-0.14254928,-0.053494945,0.09519772,0.14431828,0.0035440112,0.0051744604,-0.089869946,0.00026026927,-0.036031216,0.06343255,-0.0031263616,0.008090952,0.0025823482
-0.105205484,-0.012830763,0.22042167,-0.18751188,-0.017546238,0.0060214484,-0.10733905,0.00042217405,0.028396018,-0.024900597,-0.011445382,0.004004037,0.0009218069
-0.109202296,-0.059398495,-0.0386606,-0.1712279,0.0013142162,-0.023949858,-0.10341674,-0.0039041513,0.011578112,0.08164198,0.0025199477,0.0045196437,0.000760685
-0.1163633,-0.036845792,-0.051786937,0.15519893,0.0021015557,0.007948856,-0.101633534,0.0016430775,-0.047325462,-0.021838175,0.0020216638,0.009124739,-0.0018315489
-0.10185114,-0.014533112,-0.037508886,0.14492086,0.0020512477,0.0081249215,-0.09935906,0.001484165,-0.045639746,-0.016082516,-0.014161616,0.008101527,0.0003074411
0.43287554,0.009519495,-0.033257946,0.14500895,0.002845658,0.0075461417,-0.07215695,0.0016664884,-0.028025592,-0.013764121,-0.042521577,-0.003313687,0.0002562832
-0.14269497,-0.04508237,-0.035073,0.15945125,0.0021200678,0.009730922,-0.09740541,-0.0032876485,0.025010426,-0.014357442,0.0019354103,0.009071874,-0.0018315489
0.3567743,0.019498328,0.15598449,0.15467028,0.004683191,0.005628544,-0.04024592,0.0009644984,0.0172801,-0.007904531,-0.02381571,-0.0026224046,0.0004354943
-0.14022438,-0.12490791,-0.031754006,0.12412483,0.0020512477,0.0076630726,-0.09787288,0.0026294268,-0.025458572,0.047676332,0.0020850725,0.0067374683,0.00036330544
-0.14595772,-0.016735585,-0.031182105,0.13288252,0.0020798917,0.0074607967,-0.099354714,0.0022596542,-0.029708397,0.06697587,0.0020850725,0.009030461,0.0005674881
-0.1243845,-0.04463381,-0.036862526,-0.18834797,0.0012731489,-0.024633478,-0.108877495,-0.0027018844,0.023201885,-0.026353989,0.0025227924,0.0039765225,-0.001332456
-0.12865801,0.10753067,-0.031966064,-0.18916257,0.0012740401,-0.0216544,-0.08972785,0.0013226309,-0.039616194,-0.034397617,0.0025643213,0.004499261,-0.0020570622
-0.10013835,0.090804525,-0.034743637,0.14569382,0.0021203356,0.006897802,-0.07117159,-0.0033570942,0.026212297,-0.013362977,0.0018353292,0.00864192,-0.0038821585
-0.1035092,-0.018500086,-0.036947493,0.14492086,0.0020512477,0.0081249215,-0.100436464,0.001484165,-0.046539336,-0.016463168,-0.014161616,0.008101527,0.0003074411
0.9117203,-0.09639085,-0.008354048,0.07563637,0.0013961219,0.008527485,0.11649964,0.0033912095,0.012015193,-0.006141119,0.033299863,-0.026309924,-0.0009024093
-0.14842278,-0.045718107,-0.01568107,-0.15760596,0.0010764018,-0.073009096,0.3280019,0.0025758315,0.025169387,-0.02775383,-0.015543142,0.0034740581,0.0031066951
-0.12622988,-0.06364131,-0.038486265,-0.17291832,0.0012731489,-0.024792906,-0.09966913,-0.0028670481,0.022041472,-0.025113331,0.0025199477,-0.030508501,0.0005235526
-0.09581376,-0.12380082,-0.046770964,-0.20626836,-0.00868609,0.0071906834,-0.13116245,-0.0024688302,0.023115186,-0.026204068,-0.014144055,0.0027267928,0.0005006378
-0.11319181,-0.03627033,-0.05453526,0.1496911,0.0021203356,0.007900231,-0.10009003,-0.0032422058,0.025307173,-0.01379287,0.0019289129,0.008591909,-0.0011069422
0.37376934,-0.075573176,-0.102466695,0.14688917,0.00222112,0.0073700757,-0.07429934,-0.005806696,0.01415171,-0.010367368,0.0077066272,-0.0032220087,-0.0010165701
-0.10611363,-0.02704227,-0.039814707,-0.16743481,0.0012442374,-0.024792906,-0.10484096,-0.0028670481,0.021726439,-0.01875356,0.0025227924,-0.029548295,0.0004676882
-0.11340164,-0.013374068,-0.025873864,0.09595413,0.0014998456,0.019883057,0.2961958,0.0040101195,0.015461945,0.021000246,0.001572072,0.011313723,0.0015592417
-0.14067891,0.08629315,0.12372386,0.116454005,0.0028309398,0.0046950323,-0.064782396,0.00078365684,-0.03528765,0.06212952,-0.0032205926,0.009029478,0.0025823482
-0.12926823,-0.046557248,-0.053266972,0.13901508,0.0021015557,0.007948856,-0.0917201,0.0016430775,-0.047325462,-0.021838175,0.0020216638,-0.06480793,0.0005345386
-0.1300926,-0.341545,0.08671082,0.13727404,0.0012217527,0.0060820035,-0.096560664,0.00396502,-0.050613776,-0.015532687,-0.0018495633,0.004420605,-0.0048784846
-0.0986351,0.0016848681,0.19607155,0.1320304,0.0036307743,0.0061306283,-0.090115935,-0.0008761193,0.02973888,-0.006759328,-0.0032621217,0.008017402,-0.0048784846
-0.09071828,-0.040375207,-0.035716053,0.14298265,0.0020512477,0.0081249215,-0.09997931,0.001484165,-0.044175856,-0.01571284,-0.014133259,0.008133528,0.00036330544
-0.14301123,-0.10242303,-0.03136064,0.1598879,0.0021203356,0.0079242205,-0.10066604,-0.0033570942,0.024849107,-0.013086704,0.0019894768,0.0072160666,-0.0011069422
-0.15308681,-0.035482805,-0.033612125,-0.19247684,0.001232705,-0.02780639,-0.10452917,0.0011326439,-0.042673953,-0.039045367,-0.015056122,0.0045196437,0.000760685
-0.10096524,-0.06696516,-0.027889542,0.11933506,0.0015698244,0.020042019,0.21486598,0.0030156388,0.024192752,-0.012309971,0.0015180055,0.012118739,-0.002964762
-0.036761932,-0.10229032,-0.021386217,-0.120407365,0.0007423414,-0.06702495,0.3684953,0.0025525433,0.022287598,-0.014536479,-0.01602738,0.003403172,0.0018738724
-0.13838294,-0.024447428,0.19478925,0.14695615,0.0032615028,0.0078887055,-0.081755914,-0.0008066738,0.030637922,-0.013268919,-0.0032649664,0.009037926,-0.005603091
-0.1304511,-0.026596311,-0.03162147,0.15053278,0.0020801595,0.0079242205,-0.09804452,0.0016741519,-0.047714334,-0.021110589,0.0020850725,0.008580125,-0.0011069422
-0.13161981,-0.13274159,-0.033146154,-0.15980154,-0.00863491,0.0068014483,-0.12090673,-0.0045591313,0.01073805,0.057759378,0.002380997,0.0025531452,0.0005565022
-0.116397806,-0.021557614,-0.036067538,0.14678094,0.002091424,0.0079242205,-0.09711017,-0.0033570942,0.024595527,-0.008330816,0.0019894768,0.008081145,-0.0011069422
-0.12111732,-0.04139523,-0.035791796,0.15792897,0.0020798917,0.009882999,-0.095902614,0.0014449591,-0.047325462,-0.022272488,-0.014133259,0.009092256,0.0005674881
-0.11375267,-0.059907798,-0.059898965,0.162671,0.0021200678,0.00941489,-0.10175601,-0.0029588763,0.024901295,-0.014562014,-0.01336691,0.008177766,0.0005674881
-0.09431279,-0.013373034,0.08594288,0.10486805,0.0037811787,0.018329903,0.2663392,0.00251836,0.019947955,0.032925192,-0.0036393623,0.011646643,0.0040272325
-0.030409051,-0.6547471,-0.021465069,-0.08538181,-0.0047127437,-0.029153055,0.28888944,0.010456067,0.0073833875,0.043020662,0.008821846,-0.010570303,0.0009860096
-0.15068214,-0.12826557,0.08890417,0.14014722,0.0035440112,0.0051744604,-0.09246879,0.00026026927,-0.036031216,0.06343255,-0.0031263616,0.0076324544,0.0025823482
-0.19111992,-0.037438333,0.09201463,-0.18724555,0.0026968247,-0.023559043,-0.09620893,-0.00042712054,-0.052510183,-0.038429182,0.0020131257,-0.032200873,0.0011489043
-0.17036301,-0.05075971,-0.036431633,-0.18562813,-0.00863491,0.007263298,-0.13822886,-0.0024880003,0.020806354,-0.018270666,-0.014436965,0.0039492045,0.0005006378
-0.11256612,-0.03902047,-0.057162415,0.12613748,0.002091424,0.007900231,-0.09175888,-0.0034073694,0.023168864,-0.0083923405,0.0019289129,-0.058575228,0.0002744915
-0.087963685,-0.10945246,-0.025588643,0.100447215,0.0014998456,0.02096037,0.30724153,0.0028648584,0.02508324,-0.0072262147,-0.012684495,0.008717905,0.0015592417
-0.122246735,-0.007325754,-0.028440941,0.10150008,0.0015284893,0.019839259,0.28611985,0.0037109728,0.015912794,0.038983032,0.0017485847,0.012031861,0.0015952503
-0.1629119,-0.027082117,0.08218755,0.17063607,0.0035440112,0.005411458,-0.09373543,0.00011279574,-0.05248266,-0.021055462,-0.0024023245,0.009029478,0.00022961477
-0.1266247,-0.35305765,-0.044740707,0.120493524,-0.0016925395,0.007008041,-0.10843506,0.0074109617,-0.041742045,-0.020965962,0.0037088585,-0.031082425,-0.001365392
-0.116653755,-0.11379298,-0.046083797,0.15616156,0.0021015557,0.007900231,-0.10365504,0.0016430775,-0.047037914,-0.02194664,0.0020245085,0.007698885,-0.0018315489
-0.07627535,-0.037589923,0.08910748,0.10862726,0.0037811787,0.018215962,0.26215073,0.0021485875,0.019114565,0.03449602,-0.0036934286,0.01171853,0.0040272325
-0.092716046,0.25734475,-0.010903477,0.11585315,0.0015063105,0.021814933,0.298914,0.0028256527,0.028542427,-0.012630166,-0.011934532,0.012819008,0.006817074
-0.11288527,0.045166787,-0.022859743,0.15582816,0.0021200678,0.008999722,-0.07569054,-0.0033626491,0.02329364,-0.014183139,0.0019354103,0.009043044,0.0006069067
0.2980401,-0.08051232,-0.013599548,-0.13896798,-0.007162421,0.008604766,0.2044917,0.003772114,0.013110606,-0.013016952,0.00785479,0.00046511734,-0.0018457631
-0.06883652,-0.015608934,0.09894747,-0.20222422,-0.021187074,0.0060214484,-0.12209443,-0.0005751895,0.025042469,-0.01685487,-0.012159859,0.00385346,0.0009218069
-0.11970359,-0.11897372,0.17031342,0.14744121,0.0023408814,0.0058840937,-0.08843661,-0.0005397915,-0.058123108,-0.020762013,-0.0031665256,0.0073004407,-0.005603091
-0.107483335,-0.0141191445,-0.052415516,0.1433663,0.0020512477,0.007948856,-0.099253275,0.0016822834,-0.045639746,-0.016178621,0.0020245085,0.008134009,-0.0011069422
-0.10313711,-0.051823974,-0.04105526,0.14739911,0.002091424,0.0081249215,-0.09734141,-0.0029780464,0.023762137,-0.008330816,-0.01365982,0.008163322,0.0003074411
-0.17019463,-0.056304988,-0.016377995,-0.15932482,0.00077098527,-0.07152257,0.29962817,0.002765818,0.023258278,-0.027055055,0.0028334528,0.006422079,-0.003950707
1.0699184,0.007876414,-0.0044624778,0.10362081,0.001947524,0.0066454825,-0.062208597,0.0039097373,-0.018063484,0.035322197,0.036063656,-0.0023589677,0.00027171586
-0.12488531,-0.023299128,0.099668786,-0.20147151,0.0030950077,-0.019314101,-0.10007514,-0.00042712054,-0.052590813,-0.032869305,0.0020131257,0.003983654,-0.0020923337
-0.14115933,-0.024420874,0.09412544,-0.20843133,-0.021322655,0.0057689003,-0.11231025,-0.0008847912,0.0267749,-0.025201788,0.0012911893,0.0044035167,-0.0028169402
0.4463883,0.008413665,-0.11218023,0.13744907,0.0021809437,0.006142731,-0.049578086,0.0032807603,-0.022407819,-0.013091549,0.019636527,-0.0019912072,0.0009120129
-0.11252554,-0.039745826,-0.051597834,-0.1641679,0.0012329728,-0.021645522,-0.1014171,0.0013307624,-0.041197047,-0.03369941,0.0025037576,-0.030752607,0.0004676882
-0.16640173,0.15430397,-0.026764171,-0.19821453,0.0012105262,-0.027355496,-0.11056415,0.0013226309,-0.048476964,-0.037396017,0.0024642402,0.0048510544,-0.012120542
-0.10990677,-0.04919869,0.09623823,-0.17581576,0.0030950077,-0.018471053,-0.08930813,0.00019758771,-0.031207364,0.09980115,0.002010281,0.004065832,0.0009218069
-0.13331673,-0.008010959,-0.0165024,0.103547454,0.0015284893,0.01986325,0.28031233,0.0037028412,0.015912794,0.038592674,0.001572072,0.011978996,0.0021042456
0.21513256,0.26579243,-0.07124017,-0.10758038,0.00084985886,-0.027990403,0.26164338,0.0036606647,0.01623094,-0.012862115,0.0070689167,0.0020123648,-0.0060322364
-0.10888774,-0.04546095,-0.037459992,-0.18877399,0.0012731489,-0.025084376,-0.10960595,-0.0024880003,0.023201885,-0.02574393,-0.014926496,0.003986814,0.0005006378
-0.09696523,-0.05785105,-0.040208437,0.12309697,0.0015284893,0.021878289,0.28978872,0.0030237706,0.025776383,-0.013023176,0.00174574,0.012171606,-0.004025104
-0.10019197,-0.090841606,0.08667176,-0.180577,0.0035520236,-0.019154673,-0.11052808,-0.0003879147,-0.049181543,-0.026014622,0.0020131257,-0.020148959,0.0008888573
0.4076711,-0.03817044,-0.03039077,0.14796905,0.0028858343,0.0075461417,-0.07306833,-0.0031486135,0.01415171,-0.009463706,-0.037592202,-0.0038192575,0.0002562832
-0.097079985,-0.028084677,-0.052315913,-0.16238426,0.0012040611,-0.024784029,-0.10691712,0.0013699683,-0.041887835,-0.027447488,0.0025578241,-0.029755551,0.0004676882
-0.12502542,-0.039698593,-0.047206875,-0.18210015,-0.008479433,0.006012188,-0.11745943,0.0013699683,-0.042392887,-0.03335222,0.0023619619,0.0041221716,-0.001332456
-0.14267449,-0.033235606,-0.05061215,0.15637442,0.0020798917,0.009706932,-0.1012386,0.0016430775,-0.047325462,-0.022368593,0.0020245085,0.009062944,-0.0018315489
0.40061483,0.011454291,-0.021986756,0.12614791,0.0028858343,0.007132917,-0.06537955,-0.0074485047,0.008846955,0.026882887,0.008519389,-0.0035026239,0.00031214755
-0.16617024,-0.03544556,-0.031520985,-0.20668934,0.001272881,-0.030617626,-0.10310519,-0.002872603,0.023368198,-0.030807905,0.0025227924,0.004408635,-0.0020570622
-0.14280449,-0.029961554,-0.033359922,0.14030948,0.0021015557,0.0079242205,-0.09446511,0.001634946,-0.048789352,-0.02174207,0.0020850725,-0.06216407,0.0005345386
-0.1065001,-0.033557564,-0.0518924,0.13754684,0.0020512477,0.007900231,-0.096480966,0.0016822834,-0.043888316,-0.016287085,0.0020245085,0.0075829444,-0.0011069422
-0.15402046,-0.04169989,-0.033610318,0.15627934,0.0021200678,0.009286802,-0.096641175,-0.0032876485,0.024901295,-0.014436149,0.0019894768,0.008459014,-0.001926842
-0.08089168,-0.075995214,-0.03929071,-0.1485358,0.0007712531,-0.06717551,0.314915,0.002467431,0.02333925,-0.021796891,-0.01636039,0.006494366,0.0018738724
-0.10268091,0.27465257,-0.023351202,-0.1831415,-0.008563239,0.0057347436,-0.12069856,-0.0028670481,0.024050327,-0.02411294,0.0022268489,0.0046699583,-0.004458588
-0.11497068,-0.06152598,-0.025588974,-0.15407512,0.0008123204,-0.064610735,0.3205594,0.002703324,0.023391437,-0.022890333,0.0027822307,0.0066857417,-0.0044605797
-0.10714017,-0.014113077,0.23228347,-0.18755603,0.0028124994,-0.021374712,-0.090983815,0.00025701046,0.028793244,-0.02057609,-0.013791523,0.003993945,0.0009218069
-0.06940077,-0.31832373,-0.03350821,0.15208234,0.00069106,0.008394611,-0.10953049,-0.016967827,0.022530338,-0.01408695,0.002317211,0.0043951734,0.00058387575
-0.11745349,-0.13381742,-0.04290736,-0.19332282,-0.008479433,0.007038607,-0.12998883,0.0013307624,-0.043476176,-0.03444153,0.0024160282,0.00270641,-0.001332456
-0.13978037,0.21404773,-0.036773276,0.14776729,0.002057713,0.008805958,-0.09330109,0.0015859909,-0.057131503,-0.021140503,0.0018703609,0.009696557,-0.014299577
-0.13187164,-0.08524268,-0.028900199,-0.20832711,0.0017599677,-0.026819646,-0.11649465,0.0011326439,-0.043757245,-0.03657631,-0.015348507,0.0026176674,0.000760685
-0.09632193,-0.015344813,-0.04031294,0.10633545,0.0014998456,0.020071588,0.29246143,0.0030629763,0.024877341,-0.007070808,0.0017485847,0.011180875,-0.0033004973
-0.1343667,-0.024353994,-0.02372456,-0.118289135,0.00077098527,-0.061519712,0.3135522,0.003328032,0.012972659,0.08152301,0.0028362975,0.005931387,0.0021339194
-0.055108145,0.2812771,-0.04687141,0.12273987,0.0020981568,0.006311231,-0.0990988,-0.0043060947,0.020128407,0.041090537,0.0017747656,0.00932591,0.0015705365
-0.09591851,-0.05209406,-0.024891492,0.116472706,0.0015287572,0.020144204,0.2967126,0.0029616007,0.025724195,-0.011858414,0.0015692273,0.011698878,-0.0033004973
-0.10747118,-0.042728603,-0.035548054,-0.19813211,-0.00868609,0.007263298,-0.12263174,-0.0024185549,0.023319988,-0.025477365,-0.014465322,0.004037986,0.0005565022
-0.10964079,-0.009552951,0.20360827,-0.18487693,-0.01533147,0.0060214484,-0.10594282,-0.0013835648,-0.05293138,-0.032745313,-0.011918819,0.003993945,0.0009218069
-0.07057858,-0.053842913,-0.03301575,0.11986051,0.0015287572,0.021008994,0.29847065,0.0028256527,0.025724195,-0.012223887,-0.012656138,0.011884592,0.002068237
-0.1390631,0.07073822,0.18080759,-0.18376495,0.0019837534,-0.025130076,-0.060235992,-0.0014227707,-0.051376935,-0.037958357,-0.013514998,0.0044856947,0.004554482
-0.15139417,-0.088091634,-0.030489523,0.16241649,0.0021200678,0.009286802,-0.10094449,-0.0032876485,0.024901295,-0.014465906,0.0019894768,0.0076460205,-0.0018315489
-0.10924089,-0.08912259,-0.015259831,-0.12549134,0.0010764018,-0.06309949,0.31576037,0.006509348,0.012881986,0.08189819,0.0035798105,0.0034740581,0.0031066951
