somme_assuree,nb_salaries,historique_sinistres,branche_prevoyance,branche_rc,branche_sante,zone_geo_Cotier,zone_geo_Paris,zone_geo_Province,secteur_btp,secteur_industrie,secteur_sante,secteur_services
199702.0,226,1,False,True,False,False,True,False,True,False,False,False
379336.0,471,2,False,False,True,False,False,True,True,False,False,False
174174.0,364,3,False,False,True,False,True,False,False,False,False,True
1056022.0,331,2,True,False,False,False,True,False,False,False,True,False
71081.0,63,2,False,False,True,False,True,False,False,True,False,False
146820.0,217,0,True,False,False,False,False,True,False,False,False,True
148586.0,439,1,True,False,False,False,True,False,False,True,False,False
179223.0,89,1,False,True,False,False,True,False,False,False,False,True
253983.0,389,2,True,False,False,False,False,True,False,False,True,False
14142.0,442,0,False,True,False,False,True,False,False,False,False,True
84850.0,492,1,False,False,True,True,False,False,False,False,True,False
16013.0,160,2,False,False,True,False,False,True,False,True,False,False
109562.0,64,0,True,False,False,True,False,False,False,False,False,True
14991.0,14,1,True,False,False,False,False,True,False,False,False,True
57188.0,457,1,False,True,False,False,False,True,False,False,False,True
162860.0,128,0,True,False,False,False,False,True,True,False,False,False
234112.0,206,2,True,False,False,False,False,True,True,False,False,False
30542.0,268,3,True,False,False,False,True,False,False,False,False,True
301410.0,271,1,False,False,True,False,True,False,False,False,True,False
1634209.0,352,3,True,False,False,False,False,True,False,False,False,True
265948.0,375,1,False,False,True,False,False,True,False,False,False,True
97625.0,321,1,False,True,False,False,False,True,False,False,True,False
29329.0,11,0,False,False,True,False,True,False,False,False,False,True
54738.0,91,1,True,False,False,False,False,True,False,False,False,True
280309.0,359,0,False,False,True,True,False,False,False,False,False,True
589920.0,431,5,False,False,True,False,True,False,False,False,False,True
222579.0,449,0,True,False,False,False,False,True,True,False,False,False
425009.0,14,1,False,True,False,False,False,True,False,False,False,True
380490.0,183,1,False,False,True,False,False,True,False,False,False,True
298893.0,148,1,False,True,False,False,False,True,False,False,False,True
73853.0,202,1,False,False,True,True,False,False,False,True,False,False
58803.0,306,3,True,False,False,True,False,False,False,True,False,False
166195.0,125,2,True,False,False,False,True,False,False,False,True,False
242083.0,53,4,False,True,False,False,True,False,False,False,False,True
1220219.0,355,0,False,False,True,False,True,False,False,False,False,True
33804.0,298,1,False,False,True,False,False,True,False,False,False,True
290050.0,228,0,True,False,False,False,False,True,False,False,False,True
442208.0,405,2,True,False,False,True,False,False,False,False,False,True
772975.0,10,0,False,False,True,False,False,True,False,True,False,False
44136.0,458,3,True,False,False,False,False,True,False,True,False,False
161522.0,390,3,True,False,False,False,True,False,False,False,False,True
12168.0,298,0,True,False,False,True,False,False,False,False,False,True
712671.0,479,0,False,True,False,False,True,False,False,False,False,True
704229.0,469,2,True,False,False,False,False,True,False,True,False,False
96759.0,112,3,True,False,False,False,True,False,False,False,False,True
149221.0,158,1,False,False,True,False,False,True,False,True,False,False
173239.0,93,1,True,False,False,False,False,True,False,False,True,False
189588.0,429,0,False,False,True,False,True,False,False,False,False,True
132303.0,184,1,True,False,False,False,True,False,False,True,False,False
277934.0,138,1,False,True,False,False,True,False,False,True,False,False
78562.0,431,2,False,True,False,False,False,True,False,True,False,False
807853.0,151,1,True,False,False,False,False,True,False,False,True,False
31891.0,355,0,False,False,True,False,False,True,True,False,False,False
145714.0,311,1,False,True,False,False,False,True,True,False,False,False
68344.0,144,2,False,True,False,False,False,True,False,False,True,False
312390.0,65,1,False,True,False,False,True,False,False,False,True,False
149198.0,85,1,False,True,False,False,False,True,False,False,False,True
134887.0,328,0,False,False,True,True,False,False,False,False,True,False
2576674.0,348,0,False,True,False,False,True,False,False,False,True,False
65139.0,466,0,True,False,False,False,True,False,False,False,False,True
543571.0,364,2,True,False,False,False,False,True,False,False,False,True
101584.0,141,3,False,False,True,False,True,False,False,False,True,False
44180.0,51,1,False,False,True,False,True,False,False,False,False,True
184126.0,361,1,False,True,False,True,False,False,True,False,False,False
354659.0,119,2,True,False,False,False,True,False,False,True,False,False
1060995.0,293,3,False,False,True,False,False,True,False,True,False,False
5577747.0,135,1,True,False,False,False,False,True,False,False,False,True
219832.0,357,0,True,False,False,False,True,False,True,False,False,False
118249.0,422,1,False,True,False,False,True,False,True,False,False,False
494429.0,307,0,False,False,True,False,True,False,False,True,False,False
34317.0,383,1,False,False,True,False,True,False,False,False,True,False
2791254.0,206,1,False,True,False,False,True,False,False,False,True,False
454638.0,270,2,True,False,False,False,True,False,False,True,False,False
21573.0,110,1,False,True,False,False,False,True,False,True,False,False
69506.0,434,2,True,False,False,False,True,False,False,True,False,False
667712.0,192,2,True,False,False,False,False,True,False,True,False,False
35359.0,421,1,False,True,False,True,False,False,True,False,False,False
382939.0,306,3,True,False,False,False,True,False,False,False,False,True
15728.0,376,3,True,False,False,False,True,False,True,False,False,False
146210.0,18,1,False,False,True,False,False,True,True,False,False,False
618131.0,422,3,True,False,False,True,False,False,False,False,True,False
83967.0,215,3,False,False,True,False,False,True,False,False,False,True
26681.0,431,0,True,False,False,False,False,True,False,True,False,False
193970.0,327,2,False,False,True,False,True,False,False,True,False,False
78774.0,63,2,True,False,False,False,False,True,False,False,False,True
56253.0,113,0,True,False,False,False,False,True,False,False,True,False
64398.0,135,1,True,False,False,False,False,True,True,False,False,False
14397.0,43,0,True,False,False,True,False,False,False,True,False,False
199573.0,174,1,True,False,False,False,True,False,True,False,False,False
134177.0,442,2,True,False,False,False,True,False,False,True,False,False
205368.0,279,3,False,False,True,False,False,True,True,False,False,False
558207.0,475,2,False,True,False,False,False,True,False,False,True,False
125658.0,298,1,True,False,False,False,True,False,False,True,False,False
224538.0,127,1,False,False,True,False,True,False,True,False,False,False
225928.0,363,3,False,False,True,False,False,True,False,False,True,False
1920129.0,109,3,False,False,True,True,False,False,False,False,False,True
92502.0,494,0,True,False,False,False,False,True,True,False,False,False
357660.0,96,1,False,False,True,False,False,True,True,False,False,False
409650.0,243,3,True,False,False,False,False,True,False,False,False,True
137652.0,410,2,False,False,True,False,False,True,False,True,False,False
337106.0,133,2,False,False,True,False,True,False,False,False,False,True
29698.0,41,1,True,False,False,False,True,False,False,False,False,True
109237.0,366,4,False,True,False,False,False,True,False,True,False,False
78037.0,472,1,True,False,False,False,True,False,True,False,False,False
93518.0,461,0,False,False,True,False,False,True,False,False,False,True
34037.0,48,5,False,True,False,False,True,False,False,False,True,False
628896.0,103,0,False,False,True,False,True,False,False,False,True,False
526288.0,224,0,False,False,True,False,True,False,False,False,True,False
747609.0,417,0,False,True,False,False,False,True,False,False,True,False
107628.0,109,3,True,False,False,True,False,False,False,False,False,True
75848.0,253,3,True,False,False,False,True,False,True,False,False,False
352525.0,462,3,False,True,False,False,True,False,False,False,False,True
213731.0,366,1,False,False,True,False,True,False,False,True,False,False
148351.0,329,2,True,False,False,False,False,True,False,False,False,True
770025.0,28,2,False,True,False,True,False,False,False,True,False,False
264588.0,366,1,True,False,False,False,True,False,False,False,False,True
59493.0,126,1,True,False,False,False,False,True,False,True,False,False
368941.0,336,2,True,False,False,True,False,False,False,False,False,True
315532.0,22,2,True,False,False,False,False,True,False,False,False,True
1585272.0,110,2,False,True,False,False,False,True,False,True,False,False
1157773.0,389,0,False,False,True,False,False,True,True,False,False,False
276300.0,164,3,True,False,False,True,False,False,False,False,False,True
59498.0,91,1,False,True,False,True,False,False,False,False,False,True
33793.0,97,2,False,False,True,False,True,False,False,False,True,False
102247.0,114,2,True,False,False,False,False,True,False,False,False,True
1457126.0,281,0,False,True,False,False,True,False,False,False,False,True
268589.0,23,3,True,False,False,False,False,True,False,False,False,True
661634.0,137,0,True,False,False,False,True,False,False,False,False,True
121253.0,410,1,True,False,False,False,False,True,False,True,False,False
437148.0,463,3,False,False,True,False,True,False,False,True,False,False
99099.0,26,3,True,False,False,False,False,True,True,False,False,False
508714.0,54,1,True,False,False,False,False,True,False,True,False,False
226242.0,47,0,True,False,False,True,False,False,False,False,False,True
38723.0,133,3,False,True,False,False,True,False,False,False,True,False
104932.0,73,2,False,True,False,False,False,True,False,False,False,True
149357.0,386,1,True,False,False,False,True,False,False,False,False,True
56347.0,262,2,True,False,False,True,False,False,True,False,False,False
193243.0,271,2,False,True,False,True,False,False,False,False,False,True
298840.0,453,1,True,False,False,False,True,False,False,False,True,False
363969.0,121,1,False,False,True,False,True,False,False,False,False,True
9632.0,111,1,False,True,False,False,False,True,False,False,False,True
33619.0,58,1,True,False,False,False,True,False,False,False,False,True
112922.0,286,2,True,False,False,False,False,True,False,False,False,True
323388.0,236,4,False,False,True,False,True,False,False,True,False,False
286715.0,341,2,True,False,False,False,True,False,False,True,False,False
102734.0,194,3,True,False,False,False,True,False,False,False,True,False
67915.0,166,0,False,False,True,False,False,True,False,False,False,True
409148.0,292,1,True,False,False,True,False,False,False,True,False,False
53928.0,399,1,True,False,False,True,False,False,False,False,False,True
451370.0,158,0,False,False,True,False,True,False,True,False,False,False
208861.0,336,0,True,False,False,False,True,False,False,False,True,False
74009.0,178,1,False,False,True,True,False,False,False,False,False,True
74818.0,142,1,False,False,True,False,True,False,False,False,True,False
109534.0,408,1,False,True,False,True,False,False,False,False,True,False
128434.0,323,1,False,False,True,False,False,True,False,True,False,False
493476.0,141,0,True,False,False,True,False,False,True,False,False,False
321471.0,206,1,True,False,False,False,True,False,True,False,False,False
89729.0,144,1,False,True,False,True,False,False,False,False,False,True
172185.0,44,0,False,True,False,False,True,False,False,False,False,True
83500.0,429,0,True,False,False,True,False,False,False,False,True,False
194563.0,386,2,False,False,True,False,True,False,False,True,False,False
304052.0,395,3,False,False,True,False,False,True,False,True,False,False
90088.0,385,2,True,False,False,False,False,True,False,False,True,False
400283.0,194,1,True,False,False,False,False,True,False,False,False,True
21499.0,14,1,False,True,False,False,True,False,True,False,False,False
327897.0,351,1,False,False,True,False,True,False,True,False,False,False
231839.0,425,2,True,False,False,True,False,False,False,False,True,False
128686.0,465,0,False,True,False,False,True,False,False,True,False,False
310386.0,306,3,True,False,False,False,True,False,False,False,False,True
51874.0,435,2,False,False,True,False,True,False,False,False,False,True
59065.0,340,0,True,False,False,False,False,True,False,True,False,False
175270.0,202,2,True,False,False,False,True,False,False,True,False,False
200353.0,177,2,True,False,False,False,False,True,True,False,False,False
281018.0,245,2,True,False,False,False,False,True,False,False,False,True
411381.0,303,2,True,False,False,False,False,True,False,False,False,True
148339.0,307,3,True,False,False,False,True,False,False,False,False,True
71717.0,174,3,False,True,False,False,True,False,False,False,True,False
105524.0,321,1,False,True,False,False,False,True,False,True,False,False
101308.0,80,0,True,False,False,False,True,False,False,False,False,True
109703.0,64,3,False,True,False,False,True,False,False,False,False,True
30086.0,482,3,True,False,False,True,False,False,False,False,False,True
144763.0,31,2,False,True,False,False,False,True,False,True,False,False
710900.0,292,2,True,False,False,False,True,False,False,False,False,True
2286864.0,114,2,True,False,False,False,False,True,False,True,False,False
808203.0,184,0,False,True,False,True,False,False,False,True,False,False
64186.0,303,0,False,False,True,False,False,True,False,False,True,False
70617.0,377,1,True,False,False,False,False,True,False,False,False,True
134431.0,48,2,True,False,False,True,False,False,False,False,False,True
89196.0,454,2,False,True,False,False,False,True,False,False,False,True
403716.0,69,1,True,False,False,False,True,False,False,False,False,True
372476.0,401,2,False,False,True,True,False,False,False,False,True,False
369571.0,308,0,True,False,False,False,True,False,False,False,False,True
10638.0,399,2,True,False,False,False,False,True,True,False,False,False
184351.0,221,1,False,True,False,False,True,False,True,False,False,False
457175.0,164,5,False,True,False,False,True,False,False,False,True,False
59908.0,182,2,True,False,False,False,False,True,False,False,True,False
59659.0,32,2,False,False,True,True,False,False,False,False,False,True
68584.0,218,1,False,False,True,True,False,False,False,False,False,True
335944.0,262,3,False,True,False,False,True,False,False,True,False,False
998972.0,150,1,False,False,True,True,False,False,False,True,False,False
135310.0,461,1,True,False,False,False,True,False,False,False,True,False
85194.0,349,2,False,False,True,False,False,True,False,True,False,False
200322.0,371,0,True,False,False,False,False,True,False,True,False,False
759865.0,329,0,True,False,False,False,True,False,False,False,False,True
132693.0,162,3,True,False,False,True,False,False,False,False,False,True
51749.0,390,1,True,False,False,False,False,True,False,False,True,False
25619.0,223,1,False,False,True,False,False,True,True,False,False,False
110774.0,326,3,False,False,True,False,True,False,False,True,False,False
78509.0,26,4,True,False,False,False,False,True,False,False,True,False
68929.0,305,1,False,True,False,True,False,False,False,True,False,False
180242.0,340,2,True,False,False,False,False,True,True,False,False,False
122107.0,354,2,True,False,False,False,False,True,False,True,False,False
117271.0,78,2,False,False,True,False,False,True,False,False,True,False
1030567.0,291,1,True,False,False,True,False,False,False,True,False,False
23576.0,217,0,False,False,True,True,False,False,False,False,True,False
241135.0,449,3,False,False,True,False,True,False,False,True,False,False
64072.0,49,3,True,False,False,False,True,False,True,False,False,False
120825.0,478,1,False,True,False,True,False,False,True,False,False,False
235893.0,105,3,False,False,True,True,False,False,False,False,False,True
126088.0,461,4,False,True,False,True,False,False,False,False,False,True
214604.0,495,1,True,False,False,True,False,False,False,False,True,False
74892.0,145,1,False,False,True,False,False,True,False,True,False,False
76493.0,82,0,False,False,True,False,True,False,False,False,False,True
28922.0,310,2,True,False,False,False,False,True,False,True,False,False
1714243.0,178,1,True,False,False,False,False,True,False,False,True,False
62919.0,342,3,True,False,False,False,False,True,True,False,False,False
38869.0,402,2,False,True,False,False,False,True,True,False,False,False
238927.0,207,0,True,False,False,False,True,False,False,False,False,True
142566.0,356,4,False,True,False,False,True,False,False,False,False,True
128706.0,115,0,False,True,False,False,True,False,True,False,False,False
314567.0,368,1,True,False,False,True,False,False,True,False,False,False
86164.0,244,1,False,True,False,False,True,False,False,True,False,False
97795.0,289,1,False,True,False,False,True,False,False,False,False,True
89045.0,338,0,True,False,False,False,False,True,False,False,False,True
464951.0,386,3,True,False,False,False,False,True,False,True,False,False
112445.0,115,1,False,False,True,False,True,False,True,False,False,False
18925.0,404,2,False,False,True,False,False,True,False,False,False,True
153586.0,44,1,True,False,False,False,False,True,False,False,True,False
2237963.0,401,3,True,False,False,False,True,False,False,False,False,True
51083.0,282,2,True,False,False,True,False,False,True,False,False,False
134022.0,464,0,True,False,False,True,False,False,False,False,False,True
221869.0,405,3,True,False,False,False,False,True,True,False,False,False
115106.0,249,0,True,False,False,False,True,False,True,False,False,False
270004.0,254,4,True,False,False,False,False,True,False,False,False,True
1016076.0,102,1,True,False,False,False,True,False,False,True,False,False
959547.0,315,0,False,True,False,False,False,True,True,False,False,False
238193.0,33,1,True,False,False,False,False,True,False,False,False,True
848715.0,261,2,True,False,False,True,False,False,True,False,False,False
124873.0,276,0,False,False,True,False,True,False,False,True,False,False
19267.0,452,0,True,False,False,False,True,False,True,False,False,False
122489.0,64,0,False,False,True,False,False,True,False,False,True,False
138547.0,36,2,True,False,False,False,False,True,False,False,False,True
53937.0,332,2,False,False,True,True,False,False,False,True,False,False
578660.0,453,2,False,False,True,False,True,False,False,True,False,False
231374.0,411,0,True,False,False,False,False,True,False,False,False,True
825828.0,157,3,False,True,False,False,True,False,False,False,True,False
160706.0,478,2,True,False,False,False,False,True,False,False,True,False
500511.0,328,0,True,False,False,False,False,True,False,True,False,False
377269.0,471,4,True,False,False,True,False,False,False,True,False,False
188744.0,337,0,False,True,False,True,False,False,False,False,False,True
44028.0,139,0,True,False,False,False,True,False,False,False,False,True
184944.0,92,2,True,False,False,False,True,False,True,False,False,False
490467.0,165,1,False,False,True,False,False,True,True,False,False,False
130414.0,462,0,True,False,False,False,False,True,False,False,True,False
40568.0,116,1,True,False,False,True,False,False,True,False,False,False
300404.0,293,1,True,False,False,True,False,False,True,False,False,False
47976.0,197,4,True,False,False,True,False,False,False,True,False,False
50247.0,121,1,True,False,False,False,False,True,False,True,False,False
662801.0,142,0,True,False,False,False,True,False,False,True,False,False
161773.0,280,1,False,True,False,False,True,False,False,True,False,False
95620.0,119,2,False,True,False,False,False,True,False,True,False,False
26089.0,82,2,False,True,False,False,False,True,False,True,False,False
315701.0,425,2,True,False,False,False,False,True,False,False,False,True
63800.0,445,2,True,False,False,True,False,False,False,False,True,False
106398.0,302,0,True,False,False,False,True,False,True,False,False,False
444992.0,152,2,False,False,True,False,True,False,False,True,False,False
134769.0,434,1,False,False,True,False,False,True,False,False,False,True
2039730.0,446,3,True,False,False,False,False,True,False,True,False,False
472662.0,493,2,False,False,True,False,False,True,False,False,False,True
163381.0,164,2,True,False,False,True,False,False,False,False,True,False
86696.0,158,2,False,False,True,False,True,False,False,False,False,True
52052.0,69,0,True,False,False,False,False,True,True,False,False,False
83843.0,95,1,True,False,False,False,False,True,False,False,True,False
64436.0,201,3,True,False,False,False,True,False,True,False,False,False
356483.0,336,0,False,False,True,False,True,False,False,False,True,False
806011.0,191,0,True,False,False,False,True,False,True,False,False,False
401296.0,296,0,False,True,False,False,True,False,False,False,False,True
166809.0,282,1,True,False,False,False,False,True,False,False,False,True
162817.0,264,2,True,False,False,False,False,True,False,False,False,True
83388.0,443,2,False,False,True,False,True,False,False,False,True,False
225055.0,16,2,False,False,True,False,True,False,False,False,True,False
600616.0,135,2,False,True,False,True,False,False,False,True,False,False
378459.0,275,3,False,False,True,False,False,True,True,False,False,False
240203.0,292,1,False,True,False,False,True,False,False,True,False,False
42436.0,406,3,True,False,False,False,True,False,False,False,False,True
67503.0,459,6,False,False,True,False,True,False,True,False,False,False
58051.0,479,1,False,False,True,False,True,False,True,False,False,False
68225.0,260,0,True,False,False,False,True,False,False,False,False,True
110369.0,477,3,True,False,False,False,False,True,True,False,False,False
118201.0,197,3,True,False,False,False,True,False,False,False,False,True
74537.0,392,2,False,False,True,False,False,True,False,False,True,False
65526.0,308,0,False,True,False,False,False,True,False,False,False,True
123681.0,78,1,False,False,True,False,True,False,False,False,False,True
199034.0,328,1,False,False,True,False,True,False,False,False,True,False
111351.0,335,1,False,False,True,False,True,False,False,True,False,False
653698.0,108,0,True,False,False,False,True,False,False,False,True,False
299451.0,202,2,True,False,False,False,False,True,True,False,False,False
305124.0,460,4,True,False,False,False,False,True,False,False,False,True
336601.0,191,0,True,False,False,False,False,True,True,False,False,False
96598.0,429,2,False,False,True,False,False,True,True,False,False,False
27059.0,336,1,True,False,False,False,False,True,True,False,False,False
164338.0,102,0,True,False,False,False,False,True,False,True,False,False
42363.0,212,0,True,False,False,False,True,False,False,False,False,True
146523.0,141,3,False,True,False,False,True,False,True,False,False,False
123045.0,481,1,False,False,True,False,False,True,False,False,False,True
98645.0,276,0,True,False,False,False,False,True,False,False,True,False
147253.0,143,1,False,False,True,False,False,True,False,False,False,True
43333.0,387,2,False,True,False,False,False,True,False,True,False,False
96589.0,188,2,False,False,True,False,False,True,False,True,False,False
308658.0,195,1,True,False,False,False,False,True,False,False,False,True
106941.0,453,0,False,False,True,False,False,True,False,False,False,True
92297.0,472,1,False,False,True,False,False,True,True,False,False,False
45063.0,332,0,False,False,True,True,False,False,False,False,False,True
224260.0,410,1,True,False,False,False,False,True,False,False,True,False
22236.0,43,0,True,False,False,False,False,True,False,True,False,False
1057078.0,402,1,True,False,False,True,False,False,False,False,False,True
153502.0,433,1,True,False,False,False,True,False,False,False,False,True
36473.0,309,1,False,False,True,False,False,True,True,False,False,False
41341.0,360,0,True,False,False,False,False,True,False,False,True,False
247141.0,196,2,False,False,True,True,False,False,False,False,False,True
101767.0,356,1,False,False,True,False,True,False,False,True,False,False
144931.0,120,1,True,False,False,False,False,True,False,False,False,True
1127300.0,418,1,True,False,False,False,False,True,False,True,False,False
70327.0,256,1,True,False,False,False,True,False,False,False,False,True
174898.0,80,1,False,True,False,False,True,False,True,False,False,False
298483.0,221,1,False,False,True,False,False,True,False,False,False,True
40312.0,318,0,False,True,False,False,False,True,False,True,False,False
880433.0,117,1,False,True,False,False,False,True,True,False,False,False
60631.0,186,0,False,False,True,True,False,False,False,False,True,False
946808.0,237,0,True,False,False,True,False,False,False,False,False,True
62571.0,28,3,True,False,False,True,False,False,False,False,False,True
166711.0,331,2,True,False,False,False,True,False,False,True,False,False
402067.0,427,1,True,False,False,False,True,False,True,False,False,False
416813.0,257,2,True,False,False,False,False,True,False,False,False,True
276732.0,218,2,True,False,False,False,False,True,False,False,True,False
140426.0,210,2,False,False,True,False,False,True,False,False,False,True
104814.0,447,3,False,True,False,False,False,True,False,False,True,False
107341.0,266,3,False,False,True,False,False,True,False,False,True,False
455909.0,115,2,True,False,False,False,True,False,False,False,False,True
252260.0,485,0,False,False,True,True,False,False,False,False,False,True
230854.0,320,3,True,False,False,False,True,False,True,False,False,False
422642.0,280,4,False,False,True,True,False,False,False,False,False,True
13887.0,392,1,True,False,False,False,True,False,False,False,False,True
236117.0,478,1,False,True,False,True,False,False,False,True,False,False
211564.0,280,3,True,False,False,False,True,False,False,False,False,True
1054549.0,254,1,True,False,False,False,False,True,True,False,False,False
178170.0,75,2,False,False,True,True,False,False,False,False,False,True
292666.0,439,0,False,False,True,False,False,True,True,False,False,False
1216031.0,237,2,False,True,False,True,False,False,True,False,False,False
263140.0,146,1,False,True,False,False,False,True,False,False,False,True
91110.0,203,1,False,True,False,False,True,False,False,False,False,True
157285.0,155,1,False,False,True,False,True,False,True,False,False,False
68967.0,154,2,False,False,True,True,False,False,True,False,False,False
154279.0,498,3,True,False,False,True,False,False,False,False,False,True
9866.0,81,5,False,False,True,True,False,False,False,False,True,False
272351.0,363,1,False,True,False,True,False,False,False,False,False,True
140634.0,427,4,False,True,False,False,True,False,False,False,False,True
108723.0,462,1,True,False,False,True,False,False,False,True,False,False
211866.0,201,0,True,False,False,False,False,True,False,False,False,True
29136.0,53,3,True,False,False,True,False,False,True,False,False,False
1648084.0,166,1,False,True,False,False,False,True,False,False,False,True
143872.0,455,1,False,False,True,False,False,True,True,False,False,False
167500.0,87,1,True,False,False,False,True,False,False,False,False,True
859711.0,61,0,True,False,False,True,False,False,False,False,True,False
453761.0,241,1,False,False,True,False,True,False,False,False,False,True
105847.0,141,0,False,False,True,False,False,True,False,False,False,True
28561.0,391,4,True,False,False,False,False,True,False,True,False,False
127868.0,61,2,False,True,False,False,True,False,True,False,False,False
572950.0,189,1,True,False,False,False,False,True,False,True,False,False
235925.0,40,2,True,False,False,False,False,True,True,False,False,False
1126667.0,419,1,False,False,True,False,False,True,False,False,True,False
684871.0,164,2,False,False,True,False,True,False,False,False,True,False
94109.0,130,2,False,False,True,False,False,True,False,False,False,True
18880.0,60,3,True,False,False,False,True,False,False,False,False,True
858284.0,491,4,True,False,False,False,True,False,False,True,False,False
831729.0,104,1,True,False,False,False,False,True,True,False,False,False
31588.0,185,1,False,False,True,True,False,False,False,False,True,False
995587.0,20,0,True,False,False,False,False,True,False,False,True,False
257440.0,401,3,False,False,True,False,True,False,True,False,False,False
197367.0,21,3,False,True,False,False,False,True,False,True,False,False
1130013.0,364,2,False,True,False,True,False,False,False,False,False,True
817186.0,54,2,True,False,False,False,False,True,False,False,False,True
355613.0,299,2,True,False,False,True,False,False,False,False,True,False
287179.0,214,1,True,False,False,False,False,True,False,True,False,False
341012.0,228,1,False,False,True,False,False,True,False,False,False,True
100703.0,337,3,False,True,False,False,True,False,False,True,False,False
152341.0,440,2,True,False,False,False,True,False,True,False,False,False
55117.0,265,3,True,False,False,False,True,False,True,False,False,False
109136.0,257,3,False,True,False,False,False,True,False,False,False,True
75935.0,50,1,True,False,False,True,False,False,False,False,False,True
110329.0,287,2,True,False,False,False,True,False,False,False,False,True
297355.0,286,1,True,False,False,False,True,False,False,False,True,False
23230.0,421,2,False,True,False,False,True,False,False,False,False,True
142056.0,204,2,False,True,False,False,False,True,False,True,False,False
190587.0,80,1,False,False,True,True,False,False,False,False,False,True
112111.0,279,1,True,False,False,True,False,False,False,False,False,True
132340.0,344,1,False,True,False,False,False,True,False,False,False,True
24287.0,82,0,True,False,False,True,False,False,False,False,False,True
249639.0,317,1,True,False,False,False,False,True,False,False,True,False
354027.0,436,1,False,False,True,False,True,False,True,False,False,False
294268.0,208,1,True,False,False,False,False,True,False,True,False,False
207282.0,284,1,False,False,True,False,False,True,True,False,False,False
289068.0,292,1,True,False,False,False,True,False,False,False,True,False
196282.0,155,0,True,False,False,False,True,False,False,False,False,True
371410.0,22,2,True,False,False,False,True,False,False,False,False,True
24522.0,372,2,True,False,False,True,False,False,True,False,False,False
55698.0,138,1,False,False,True,False,False,True,True,False,False,False
1092828.0,239,2,False,True,False,False,False,True,False,False,False,True
8497.0,94,3,True,False,False,False,False,True,False,True,False,False
137556.0,171,0,True,False,False,False,True,False,True,False,False,False
664460.0,406,2,False,False,True,False,False,True,False,True,False,False
145523.0,374,1,False,True,False,True,False,False,False,True,False,False
100106.0,380,1,True,False,False,False,False,True,False,False,False,True
190100.0,498,0,True,False,False,True,False,False,False,False,False,True
106538.0,60,2,False,False,True,False,True,False,False,False,False,True
168893.0,224,2,True,False,False,False,True,False,False,False,False,True
71678.0,10,0,True,False,False,True,False,False,False,True,False,False
615635.0,480,0,False,False,True,True,False,False,False,True,False,False
897993.0,386,2,False,False,True,True,False,False,False,True,False,False
138681.0,421,2,False,False,True,False,False,True,False,False,False,True
30829.0,132,2,False,False,True,True,False,False,False,True,False,False
86802.0,297,3,False,False,True,True,False,False,False,False,False,True
130511.0,209,1,True,False,False,True,False,False,False,False,False,True
298536.0,192,1,True,False,False,False,False,True,False,True,False,False
48552.0,419,1,True,False,False,False,True,False,False,True,False,False
300382.0,225,1,False,False,True,False,False,True,False,False,False,True
77195.0,358,2,False,True,False,False,False,True,False,False,False,True
32864.0,77,1,False,False,True,False,False,True,False,False,True,False
8376509.0,328,1,True,False,False,False,False,True,False,False,False,True
416635.0,91,1,True,False,False,False,True,False,False,False,False,True
460740.0,248,5,False,False,True,False,True,False,False,False,True,False
197062.0,12,1,False,False,True,False,True,False,False,False,False,True
181594.0,103,2,False,True,False,False,True,False,True,False,False,False
142017.0,68,5,True,False,False,False,False,True,False,False,True,False
28657.0,237,1,False,False,True,False,True,False,False,False,True,False
52584.0,27,1,True,False,False,False,True,False,False,False,False,True
31824.0,248,1,False,False,True,False,True,False,False,False,False,True
126067.0,369,1,True,False,False,False,True,False,False,False,False,True
51340.0,83,3,False,True,False,False,True,False,False,True,False,False
152962.0,385,1,True,False,False,False,False,True,False,True,False,False
371505.0,341,2,False,False,True,True,False,False,False,False,False,True
537328.0,178,1,True,False,False,False,False,True,True,False,False,False
172734.0,346,1,True,False,False,False,False,True,False,False,False,True
265522.0,178,3,True,False,False,True,False,False,False,False,True,False
19745.0,438,3,False,True,False,False,True,False,False,True,False,False
28318.0,366,0,True,False,False,False,False,True,False,False,True,False
100166.0,355,1,False,False,True,False,False,True,True,False,False,False
64625.0,124,1,True,False,False,False,False,True,False,True,False,False
76423.0,161,1,False,False,True,False,True,False,False,False,True,False
2492788.0,96,2,True,False,False,False,False,True,True,False,False,False
503049.0,104,1,True,False,False,False,True,False,False,True,False,False
25361.0,240,0,False,False,True,True,False,False,False,False,False,True
989599.0,437,2,False,False,True,False,True,False,False,False,False,True
681390.0,195,1,False,False,True,True,False,False,False,False,True,False
116139.0,459,2,True,False,False,True,False,False,False,True,False,False
235164.0,123,2,True,False,False,True,False,False,True,False,False,False
159862.0,283,2,True,False,False,False,False,True,False,False,False,True
1736003.0,473,4,False,True,False,False,False,True,True,False,False,False
193922.0,212,0,True,False,False,False,True,False,False,False,False,True
97365.0,11,1,True,False,False,False,False,True,False,False,False,True
29154.0,87,2,False,False,True,False,True,False,False,False,True,False
2257946.0,333,1,True,False,False,True,False,False,False,False,False,True
39424.0,240,1,False,True,False,False,True,False,True,False,False,False
211960.0,107,2,True,False,False,False,False,True,False,True,False,False
20154.0,126,0,False,True,False,False,False,True,True,False,False,False
100822.0,119,0,True,False,False,False,False,True,True,False,False,False
270050.0,176,1,False,False,True,False,False,True,False,False,False,True
329115.0,497,2,True,False,False,False,False,True,False,False,False,True
